product_id,title,brand,price,description,image_url,features,category
B0002CZRTK,"GHS Strings A250 Phosphor Bronze Mandolin Strings, Loop End, Light (.010-.038)",GHS Strings,$9.95, GHS offers mandolin strings in a wide variety of winding materials to accommodate all playing styles. Our phosphor bronze sets feature increased brightness with a longer tone life. Introducing our br...,https://images-na.ssl-images-amazon.com/images/I/41sB47a4vOL.jpg,"Model: A250 | Featuring NitroPack singles, guaranteed to be fresh from the factory! | Phosphor Bronze Wraps, Loop Ends and Lock-End Twists for Extra Strength",Musical Instruments
B0002CZRDQ,"Ovation Mid/Deep Depth Hardshell Guitar Case, Black",Ovation,$15.87,The Ovation 8158-0 is a case for Deep and Mid-depth Ovation acoustic guitars. this product has the following all along with it which has the the ovation guitars.,https://images-na.ssl-images-amazon.com/images/I/31wsUuPqQkL.jpg,For Deep Contour and Mid-Depth Round back guitars | Plush Lining | Molded Shock Absorbing Structure,Musical Instruments
B0002CZSJO,Kyser Quick-Change Capo for 6-string acoustic guitars - Silver,Kyser,$19.95,A Kyser Quick-Change capo is expertly engineered and built to last. It is reliable and does just what it is designed to do - clearly raise the pitch of the 6-string acoustic guitar so you can play in ...,https://images-na.ssl-images-amazon.com/images/I/4163ejCaASL.jpg,"The original one-handed Quick-Change capo | Strong, lightweight aluminum with steel spring | Professional quality",Musical Instruments
B0002CZSZI,"Vandoren 56 Rue Lepic Bb Clarinet Reeds #3.5+, Box of 10",Vandoren,$29.99,"Named for the home of Vandoren, 56 rue Lepic, Paris",https://images-na.ssl-images-amazon.com/images/I/51lM2aqB%2BiL.jpg,"Designed with thicker cane with a heel taper very similar to German-style reeds. | Emits a rich, centered and extremely pure sound, while providing maximum stability and quick response in all registers. | Strength graduations are smaller and more specific, resulting in reeds that are very consistent.",Musical Instruments
B0002CZSTE,C.F. Martin &amp; Co. M180 80/20 Bronze Acoustic Guitar Strings - Extra Light,Martin,$6.00,"Martin M180 12-String 80/20 Bronze Extra Light Acoustic Guitar Strings are made from a composition alloy to give brilliance, clarity, and longevity of sound. The Bronze winding is ideally suited for m...",https://images-na.ssl-images-amazon.com/images/I/516wgM33KcL.jpg,Gauges: .010 - .047 | Bronze alloy for brilliance and long life | 12 string set,Musical Instruments
B0002CZTHA,Gator Cases Lightweight Molded Alto Saxophone Case with Locking Latch and Plush ...,Gator,$99.99,The Gator Cases GC series of band and orchestral cases are a sturdy solution to around town travel and local gigs. Featuring a deluxe ABS exterior and a protective EPS foam protective interior with de...,https://images-na.ssl-images-amazon.com/images/I/41gFAVLTuYL.jpg,"Lightweight ABS Construction and Heavy Duty Aluminum Valence | Through-Bolted Handle for Extra Strength, and Chrome Plated Latches - (1) Locking (1) Non-Locking | D-Rings for Adding a Shoulder Strap",Musical Instruments
B0002CZT0M,Martin M130 80-20 Silk &amp; Steel Strings Acoustic Guitar Frets,Martin,$9.08,Martin Strings are high quality strings for daily use. Core and wrap wires must meet strict requirements in order to make the grade. Martin Strings are wound to precise specifications.,https://images-na.ssl-images-amazon.com/images/I/51hct9FfCdL.jpg,"Gauges: .0115; .014; .023; .028; .038; .047 | <a href=""https://www.amazon.com/b?node=14770868011""> International products </a> have <a href=""https://www.amazon.com/gp/help/customer/display.html/ref=nav_cs_help?ie=UTF8&nodeId=202045290""> separate terms, </a> are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions. | Manufacturer warranty may not apply",Musical Instruments
B0002CZST4,C.F. Martin &amp; Co. M170 80/20 Bronze Acoustic Guitar Strings - Extra Light,Martin,N/A,"Martin M170 80/20 Extra Light Acoustic Guitar Strings employ a composition alloy to give brilliance, clarity, and longevity of sound. The bronze winding is ideally suited for making strings that have ...",https://images-na.ssl-images-amazon.com/images/I/41zAQcPujrL.jpg,Gauges: .010 - .047 | Bronze alloy for brilliance and long life,Musical Instruments
B0002CZSZ8,Vandoren CR5035 Bb Clarinet 56 Rue Lepic Reeds Strength 3.5; Box of 10,Vandoren,$29.99,"Named for the home of Vandoren, 56 rue Lepic, Paris",https://images-na.ssl-images-amazon.com/images/I/51lM2aqB%2BiL.jpg,"Designed with thicker cane with a heel taper very similar to German-style reeds. | Emits a rich, centered and extremely pure sound, while providing maximum stability and quick response in all registers. | Strength graduations are smaller and more specific, resulting in reeds that are very consistent.",Musical Instruments
B0002CZT2A,Martin M Acoustic Guitar Bridge Pins (M190),Martin,$12.51,"Martin M190 12-String 80/20 Bronze Light Acoustic Guitar Strings are made from a composition bronze alloy to give brilliance, clarity, and longevity of sound. The Bronze winding is ideally suited for ...",https://images-na.ssl-images-amazon.com/images/I/512cG01eO6L.jpg,Gauges: .012 - .054 | Bronze alloy for brilliance and long life | 12 string set,Musical Instruments
B0002CZUIS,"Epiphone DOT ES Style Semi-Hollowbody Electric Guitar, Cherry Red",Epiphone,$83.99,"Since its introduction over ten years ago, the Epiphone version of the venerable Gibson 335 Dot has been wowing guitar players all over the world. The Epiphone Dot with fabulous semi-hollowbody sound ...",https://images-na.ssl-images-amazon.com/images/I/311fk79HagL.jpg,Laminate Maple body | Maple top | Alnico Classic Humbucker pickups,Musical Instruments
B0002CZUD8,"GHS Strings GBL Guitar Boomers, Nickel-Plated Electric Guitar Strings, Light (.0...",GHS Strings,$6.95," From 1964 to now, the GHS Boomers series has been the flagship set of GHS Strings. Used by musicians in every genre, the Boomers have shown to stand up to any playing style. Now known as ""The Power S...",https://images-na.ssl-images-amazon.com/images/I/41sB47a4vOL.jpg,"Model: GBL | Featuring the air-tight Fresh Pack & NitroPack singles, guaranteed fresh from the factory! | Roundwound Nickel-Plated Steel on a Hex Core",Musical Instruments
B0002CZU56,BBE 882i Sonic Maximizer,BBE Sound,$22.99,"The BBE 882i Sonic Maximizer is the flagship of the BBE line of SONIC MAXIMIZERS. With the patented BBE Process, music has a great ""live presence"". Unlike some ""exciter"" devices which add artificial h...",https://images-na.ssl-images-amazon.com/images/I/31Y16i97O1L.jpg,"2 channels of BBE for stereo or separate dual mono mixes | +4dBu balanced line with 1/4"" tip-ring-sleeve and XLR inputs and outputs | Hardwire Bypass Switching",Musical Instruments
B0002CZTIO,"Wedgie WPH001 Wedgie Pick Holder for Guitar, Single Packaged",Wedgie,N/A,Wedgie Pick Holder Single Packaged,https://images-na.ssl-images-amazon.com/images/I/41dtlbc5zeL.jpg,"This flexible pick holder uses a patented twist-lock design to mount on the strings of any guitar just above the neck | Place the holder between the strings and rotate it 90 degrees, picks are then held in either of the 2 wedge shaped slots. | Wedgies use no adhesives and will not damage your guitar in any way; Additional wedgies can be added for even more storage capabilities",Musical Instruments
B0002CZUUG,"Epiphone Les Paul SPECIAL-II Electric Guitar, Ebony",Epiphone,$34.99,What's so special about the Epiphone Les Paul Special II Electric Guitar? The super-low price for starters and that's not all. It gives you all the essential elements of a Les Paul. Made with a mahoga...,https://images-na.ssl-images-amazon.com/images/I/417HQQ9rA2L.jpg,Mahogany body | 700T Humbucker pickups | Rosewood fretboard,Musical Instruments
B0002CZUTM,"Epiphone Les Paul-100 Electric Guitar, Ebony",Epiphone,$63.98,"The Epiphone Les Paul 100 is the electric guitar you want, If you're starting to get serious about your music. The mahogany body with maple top delivers classic solid, heavy tone, while the bolt-on ma...",https://images-na.ssl-images-amazon.com/images/I/31V1rxhE4OL.jpg,"700T (bridge) and 650R (neck) humbuckers | Rosewood fretboard and controls- 2-volume, 2-tone | 24.75"" inch scale",Musical Instruments
B0002CZUV0,"Epiphone Les Paul SPECIAL-II Electric Guitar, Vintage Sunburst",Epiphone,$34.99,What's so special about the Epiphone Les Paul Special II Electric Guitar? The super-low price for starters and that's not all. It gives you all the essential elements of a Les Paul. Made with a mahoga...,https://images-na.ssl-images-amazon.com/images/I/41yXJf-0AgL.jpg,Mahogany body | 700T Humbucker pickups | Rosewood fretboard,Musical Instruments
B0002CZTI4,Gator Cases Stretchy Cover Fits 88-Note Keyboard - GKC-1648,Gator Cases,$14.99, The Gator Cases GKC- stretchy keyboard covers provide keyboards protection from dust and debris when not in use. The GKC stretchy keyboard dust covers are made from a hand washable Lycra/ Spandex and...,https://images-na.ssl-images-amazon.com/images/I/31HocOthp7L.jpg,Made of Stretchy Lycra/Spandex with Adjustable Shock Cord for Snug Fit | Protects Keyboard from Dust | Hand Washable,Musical Instruments
B0002CZUUQ,"Epiphone Les Paul SPECIAL-II Electric Guitar Heritage, Cherry Sunburst",Epiphone,N/A,"Our number one selling model is more than just about the price. The Epiphone Special II is a great way for beginners to get started on guitar with real, Les Paul tone, but seasoned pros love the Speci...",https://images-na.ssl-images-amazon.com/images/I/51HdZJm9IoL.jpg,Basswood body | 700T Humbucker pickups | Rosewood fretboard,Musical Instruments
B0002CZSQW,"Ernie Ball 5-string Banjo Medium Stainless Steel Loop End Set, .010 - .024w",Ernie Ball,$0.91,Ernie Ball 5 String Medium Banjo Sets are tin-plated steel loop-end strings that offer crisp and livelyhigh notes and an overall vibrant tone.Ernie Ball strings are precision manufactured to the highe...,https://images-na.ssl-images-amazon.com/images/I/51AVYRcHeHL.jpg,All strings are Loop End | Crisp lively high notes | Vibrant tone,Musical Instruments
B0002CZV46,"Planet Waves Circuit Breaker Instrument Cable, 10 feet",D'Addario Accessories,$22.77,"Planet Waves' Circuit Breaker; cables have a built-in mute switch to save your equipment from loud pops and squeals when you change guitars with a live amp or PA system.  When the button is pushed, th...",https://images-na.ssl-images-amazon.com/images/I/41p870IHqkL.jpg,In=Out Technology: Low capacitance for pure signal transparency | 24k gold-plated plugs provide superior signal flow and corrosion resistance | Integrated Mute Switch for silent instrument changes,Musical Instruments
B0002CZUDS,"GHS Strings GBM Guitar Boomers, Nickel-Plated Electric Guitar Strings, Medium (....",GHS Strings,$4.19," From 1964 to now, the GHS Boomers series has been the flagship set of GHS Strings. Used by musicians in every genre, the Boomers have shown to stand up to any playing style. Now known as ""The Power S...",https://images-na.ssl-images-amazon.com/images/I/41sB47a4vOL.jpg,"Model: GBM | Featuring the air-tight Fresh Pack & NitroPack singles, guaranteed fresh from the factory! | Roundwound Nickel-Plated Steel on a Hex Core",Musical Instruments
B0002CZV78,Boss CH-1 Stereo Super Chorus,BOSS,$14.99,"Chorus Effects Pedal for Guitar and Keyboard with Stereo Outputs, and Effect Level, EQ, Rate, and Depth Controls",https://images-na.ssl-images-amazon.com/images/I/51QfiV5tLtL.jpg,Model# BCH1,Musical Instruments
B0002CZTXO,"GHS Strings Electric Bass Boomer Set (Medium Light Nickel Steel, 4-String, Long ...",GHS Strings,$13.69, The GHS Bass Boomers are the classic Power String and have been for years. Today they are one of the most popular bass strings in the world and are used by bass greats including the legendary Flea. L...,https://images-na.ssl-images-amazon.com/images/I/61%2Bv5%2BIpxJL.jpg,"Model: ML3045 | Featuring the air-tight Fresh Pack, guaranteed fresh from the factory! | Roundwound Nickel Plated Steel on Strengthened Core",Musical Instruments
